,data_name,model_name,loss_name,iter,best_epoch,test_iou,test_dice,test_precision,test_recall,test_f1
640,breast-cancer-malignant,ESFPNet,IoUWithTVLoss_tar,0.0,103.0,0.6414693,0.755475461,0.75711602,0.789501309,0.755475461
641,breast-cancer-malignant,ESFPNet,IoUWithTVLoss_tar,1.0,102.0,0.616556168,0.745651603,0.746765077,0.78975594,0.745651603
642,breast-cancer-malignant,ESFPNet,IoUWithTVLoss_tar,2.0,112.0,0.550752819,0.667125106,0.654738843,0.744112611,0.667125106
643,breast-cancer-malignant,ESFPNet,IoUWithTVLoss_tar,3.0,55.0,0.591743886,0.713135242,0.679716527,0.814803898,0.713135242
644,breast-cancer-malignant,ESFPNet,IoUWithTVLoss_tar,4.0,104.0,0.58616817,0.701200664,0.715183735,0.747298419,0.701200664
645,breast-cancer-malignant,ESFPNet,DiceWeightedLoss,0.0,10.0,0.177478433,0.285235018,0.190399572,0.781280875,0.285235018
646,breast-cancer-malignant,ESFPNet,DiceWeightedLoss,1.0,8.0,0.199487105,0.308674783,0.210405871,0.811101913,0.308674783
647,breast-cancer-malignant,ESFPNet,DiceWeightedLoss,2.0,2.0,0.118845128,0.201753616,0.131983042,0.678481698,0.201753601
648,breast-cancer-malignant,ESFPNet,DiceWeightedLoss,3.0,3.0,0.173624799,0.275279254,0.185839817,0.83977288,0.275279254
649,breast-cancer-malignant,ESFPNet,DiceWeightedLoss,4.0,1.0,0.170569405,0.270268381,0.173761979,0.916684926,0.270268381
650,breast-cancer-malignant,ESFPNet,BCEWeightedLoss,0.0,111.0,0.216956854,0.33393231,0.245117307,0.700777233,0.33393231
651,breast-cancer-malignant,ESFPNet,BCEWeightedLoss,1.0,114.0,0.234386012,0.352994859,0.264060944,0.729370177,0.352994859
652,breast-cancer-malignant,ESFPNet,BCEWeightedLoss,2.0,174.0,0.156262025,0.256388515,0.176021144,0.680260658,0.256388515
653,breast-cancer-malignant,ESFPNet,BCEWeightedLoss,3.0,144.0,0.207692817,0.319476187,0.234236434,0.741237164,0.319476217
654,breast-cancer-malignant,ESFPNet,BCEWeightedLoss,4.0,154.0,0.200671598,0.313760757,0.226516351,0.736144662,0.313760757
655,breast-cancer-malignant,ESFPNet,IoUWeightedLoss,0.0,93.0,0.643119633,0.749455214,0.793431878,0.746962965,0.749455214
656,breast-cancer-malignant,ESFPNet,IoUWeightedLoss,1.0,57.0,0.626863539,0.75297159,0.772140682,0.773356855,0.75297159
657,breast-cancer-malignant,ESFPNet,IoUWeightedLoss,2.0,84.0,0.533050537,0.645157516,0.678303063,0.69405812,0.645157516
658,breast-cancer-malignant,ESFPNet,IoUWeightedLoss,3.0,67.0,0.615528226,0.721830189,0.748207688,0.770523846,0.721830189
659,breast-cancer-malignant,ESFPNet,IoUWeightedLoss,4.0,47.0,0.564585924,0.679306448,0.751677632,0.709307015,0.679306448
660,breast-cancer-malignant,ESFPNet,FocalWithEdgeLoss,0.0,65.0,0.638609111,0.750321686,0.778692663,0.752804577,0.750321686
661,breast-cancer-malignant,ESFPNet,FocalWithEdgeLoss,1.0,90.0,0.630533278,0.756514788,0.773066819,0.792687356,0.756514788
662,breast-cancer-malignant,ESFPNet,FocalWithEdgeLoss,2.0,46.0,0.521572471,0.634538591,0.645843267,0.701267838,0.634538591
663,breast-cancer-malignant,ESFPNet,FocalWithEdgeLoss,3.0,47.0,0.604780972,0.712257028,0.706192017,0.781716049,0.712257028
664,breast-cancer-malignant,ESFPNet,FocalWithEdgeLoss,4.0,48.0,0.589620888,0.705784738,0.745302856,0.727687299,0.705784738
665,breast-cancer-malignant,ESFPNet,BCEWithEdgeLoss,0.0,107.0,0.652409613,0.760740995,0.793752968,0.764096618,0.760740995
666,breast-cancer-malignant,ESFPNet,BCEWithEdgeLoss,1.0,45.0,0.615577817,0.745740235,0.794304788,0.740543783,0.745740175
667,breast-cancer-malignant,ESFPNet,BCEWithEdgeLoss,2.0,81.0,0.50984782,0.620320022,0.64442724,0.664455831,0.620320022
668,breast-cancer-malignant,ESFPNet,BCEWithEdgeLoss,3.0,87.0,0.608473182,0.715961337,0.754417896,0.751245439,0.715961337
669,breast-cancer-malignant,ESFPNet,BCEWithEdgeLoss,4.0,45.0,0.555053413,0.67847681,0.711552441,0.726528943,0.67847681
670,breast-cancer-malignant,ColonFormer,IoUWithGaussianLoss,0.0,31.0,0.649314821,0.761106491,0.756197155,0.801363289,0.761106491
671,breast-cancer-malignant,ColonFormer,IoUWithGaussianLoss,1.0,16.0,0.639918625,0.761855304,0.755369365,0.804765522,0.761855304
672,breast-cancer-malignant,ColonFormer,IoUWithGaussianLoss,2.0,13.0,0.54664135,0.665756464,0.647474945,0.753443182,0.665756524
673,breast-cancer-malignant,ColonFormer,IoUWithGaussianLoss,3.0,58.0,0.611356497,0.71388346,0.73739332,0.745626032,0.71388346
674,breast-cancer-malignant,ColonFormer,IoUWithGaussianLoss,4.0,52.0,0.583137035,0.699573874,0.723675191,0.74642247,0.699573874
675,breast-cancer-malignant,ColonFormer,BCEWithGaussianLoss,0.0,62.0,0.628316104,0.740815043,0.789742529,0.751618743,0.740814984
676,breast-cancer-malignant,ColonFormer,BCEWithGaussianLoss,1.0,132.0,0.665957928,0.782109737,0.780623794,0.808270454,0.782109737
677,breast-cancer-malignant,ColonFormer,BCEWithGaussianLoss,2.0,20.0,0.529963672,0.640037656,0.638443947,0.707018375,0.640037715
678,breast-cancer-malignant,ColonFormer,BCEWithGaussianLoss,3.0,63.0,0.619470477,0.720980883,0.710485935,0.785436749,0.720980883
679,breast-cancer-malignant,ColonFormer,BCEWithGaussianLoss,4.0,19.0,0.575950146,0.69356817,0.718184769,0.728106081,0.69356817
680,breast-cancer-malignant,ColonFormer,DiceWithGaussianLoss,0.0,36.0,0.622466147,0.73884213,0.758914053,0.773902893,0.73884213
681,breast-cancer-malignant,ColonFormer,DiceWithGaussianLoss,1.0,14.0,0.634684026,0.760212898,0.780354917,0.78269887,0.760212898
682,breast-cancer-malignant,ColonFormer,DiceWithGaussianLoss,2.0,68.0,0.547756851,0.66351223,0.679009438,0.701715171,0.66351223
683,breast-cancer-malignant,ColonFormer,DiceWithGaussianLoss,3.0,41.0,0.600391865,0.707300484,0.719350398,0.779045224,0.707300484
684,breast-cancer-malignant,ColonFormer,DiceWithGaussianLoss,4.0,55.0,0.592870653,0.70246172,0.765230119,0.710788131,0.702461839
685,breast-cancer-malignant,ColonFormer,FocalWithSSIMLoss,0.0,24.0,0.627789319,0.744270265,0.726595342,0.810831845,0.744270265
686,breast-cancer-malignant,ColonFormer,FocalWithSSIMLoss,1.0,46.0,0.599024951,0.734969795,0.751821935,0.772619903,0.734969795
687,breast-cancer-malignant,ColonFormer,FocalWithSSIMLoss,2.0,15.0,0.535067141,0.648251712,0.662800252,0.724826157,0.648251712
688,breast-cancer-malignant,ColonFormer,FocalWithSSIMLoss,3.0,16.0,0.58083868,0.696066797,0.701319396,0.804452062,0.696066916
689,breast-cancer-malignant,ColonFormer,FocalWithSSIMLoss,4.0,22.0,0.563011408,0.684382379,0.684950531,0.754801452,0.684382379
690,breast-cancer-malignant,ColonFormer,FocalWithContextualLoss,0.0,57.0,0.646742642,0.759309411,0.781908453,0.791433692,0.759309351
691,breast-cancer-malignant,ColonFormer,FocalWithContextualLoss,1.0,186.0,0.64228946,0.763152063,0.838361859,0.72785157,0.763152063
692,breast-cancer-malignant,ColonFormer,FocalWithContextualLoss,2.0,30.0,0.530476391,0.633777678,0.700384319,0.674131453,0.633777738
693,breast-cancer-malignant,ColonFormer,FocalWithContextualLoss,3.0,80.0,0.635341823,0.735824049,0.75245744,0.795606434,0.735824049
694,breast-cancer-malignant,ColonFormer,FocalWithContextualLoss,4.0,36.0,0.560397327,0.673256218,0.725898743,0.716541886,0.673256218
695,breast-cancer-malignant,ColonFormer,BCEWithContextualLoss,0.0,16.0,0.641806781,0.754376352,0.783631027,0.765901387,0.754376352
696,breast-cancer-malignant,ColonFormer,BCEWithContextualLoss,1.0,32.0,0.647568047,0.770536423,0.815312564,0.762732923,0.770536423
697,breast-cancer-malignant,ColonFormer,BCEWithContextualLoss,2.0,64.0,0.580794632,0.691536427,0.699621677,0.728812218,0.691536427
698,breast-cancer-malignant,ColonFormer,BCEWithContextualLoss,3.0,79.0,0.626649201,0.725573421,0.731250942,0.770633519,0.725573421
699,breast-cancer-malignant,ColonFormer,BCEWithContextualLoss,4.0,54.0,0.585570812,0.701368392,0.723133087,0.749731004,0.701368392
700,breast-cancer-malignant,ColonFormer,IoUWithTVLoss_tar,0.0,49.0,0.61847192,0.735690713,0.728236973,0.796699107,0.735690713
701,breast-cancer-malignant,ColonFormer,IoUWithTVLoss_tar,1.0,88.0,0.654126585,0.775310695,0.795560479,0.79235816,0.775310695
702,breast-cancer-malignant,ColonFormer,IoUWithTVLoss_tar,2.0,42.0,0.551958382,0.664391816,0.659436047,0.732237339,0.664391816
703,breast-cancer-malignant,ColonFormer,IoUWithTVLoss_tar,3.0,69.0,0.611027479,0.720510185,0.676155388,0.832528532,0.720510185
704,breast-cancer-malignant,ColonFormer,IoUWithTVLoss_tar,4.0,54.0,0.579958022,0.701550424,0.688146412,0.785229027,0.701550424
705,breast-cancer-malignant,ColonFormer,DiceWeightedLoss,0.0,0.0,0.247093394,0.37367022,0.278299719,0.733907044,0.37367022
706,breast-cancer-malignant,ColonFormer,DiceWeightedLoss,1.0,0.0,0.269639581,0.397350132,0.299676746,0.806931317,0.397350132
707,breast-cancer-malignant,ColonFormer,DiceWeightedLoss,2.0,1.0,0.129098251,0.215242818,0.136530608,0.758776963,0.215242818
708,breast-cancer-malignant,ColonFormer,DiceWeightedLoss,3.0,88.0,0.161200285,0.261862606,0.180993095,0.705747783,0.261862606
709,breast-cancer-malignant,ColonFormer,DiceWeightedLoss,4.0,1.0,0.168490291,0.269251198,0.175162748,0.871215165,0.269251198
710,breast-cancer-malignant,ColonFormer,BCEWeightedLoss,0.0,1.0,0.157148719,0.25387764,0.178539723,0.594526947,0.25387764
711,breast-cancer-malignant,ColonFormer,BCEWeightedLoss,1.0,2.0,0.167191207,0.266763657,0.185502037,0.671945214,0.266763657
712,breast-cancer-malignant,ColonFormer,BCEWeightedLoss,2.0,2.0,0.103169896,0.177883849,0.115453891,0.625104606,0.177883849
713,breast-cancer-malignant,ColonFormer,BCEWeightedLoss,3.0,164.0,0.195603803,0.305880517,0.222381875,0.704287231,0.305880517
714,breast-cancer-malignant,ColonFormer,BCEWeightedLoss,4.0,2.0,0.154348329,0.248116568,0.166033611,0.72332269,0.248116598
715,breast-cancer-malignant,ColonFormer,IoUWeightedLoss,0.0,39.0,0.656515002,0.766026199,0.773956418,0.792042911,0.766026199
716,breast-cancer-malignant,ColonFormer,IoUWeightedLoss,1.0,60.0,0.636088014,0.759450257,0.837948978,0.735445023,0.759450257
717,breast-cancer-malignant,ColonFormer,IoUWeightedLoss,2.0,84.0,0.552673936,0.663957894,0.695554435,0.688604295,0.663957953
718,breast-cancer-malignant,ColonFormer,IoUWeightedLoss,3.0,58.0,0.589819074,0.692110002,0.709624231,0.755401254,0.692110002
719,breast-cancer-malignant,ColonFormer,IoUWeightedLoss,4.0,13.0,0.565390289,0.69058913,0.692790985,0.765567124,0.69058913
720,breast-cancer-malignant,ColonFormer,FocalWithEdgeLoss,0.0,18.0,0.6224823,0.74526912,0.728971004,0.820637047,0.74526912
721,breast-cancer-malignant,ColonFormer,FocalWithEdgeLoss,1.0,73.0,0.636342824,0.760106504,0.792947471,0.762479722,0.760106504
722,breast-cancer-malignant,ColonFormer,FocalWithEdgeLoss,2.0,24.0,0.572755277,0.685701013,0.683889747,0.752913654,0.685701013
723,breast-cancer-malignant,ColonFormer,FocalWithEdgeLoss,3.0,90.0,0.632228494,0.741490006,0.733912289,0.809818268,0.741489887
724,breast-cancer-malignant,ColonFormer,FocalWithEdgeLoss,4.0,20.0,0.581117332,0.695270956,0.733921051,0.755027235,0.695270956
725,breast-cancer-malignant,ColonFormer,BCEWithEdgeLoss,0.0,43.0,0.651630819,0.762574136,0.773618102,0.796951413,0.762574196
726,breast-cancer-malignant,ColonFormer,BCEWithEdgeLoss,1.0,179.0,0.654043376,0.773068726,0.801950872,0.773896098,0.773068726
727,breast-cancer-malignant,ColonFormer,BCEWithEdgeLoss,2.0,47.0,0.568995893,0.680429161,0.720194995,0.696463883,0.680429161
728,breast-cancer-malignant,ColonFormer,BCEWithEdgeLoss,3.0,81.0,0.617682993,0.720428169,0.779152453,0.762414694,0.720428169
729,breast-cancer-malignant,ColonFormer,BCEWithEdgeLoss,4.0,28.0,0.580575466,0.69309622,0.759003162,0.703614831,0.69309622
730,breast-cancer-malignant,FCN,IoUWithGaussianLoss,0.0,8.0,0.635516346,0.751170754,0.770432293,0.771559715,0.751170754
731,breast-cancer-malignant,FCN,IoUWithGaussianLoss,1.0,8.0,0.6181373,0.746330321,0.783113003,0.762324095,0.746330321
732,breast-cancer-malignant,FCN,IoUWithGaussianLoss,2.0,5.0,0.542365909,0.656574249,0.654942751,0.730257332,0.656574309
733,breast-cancer-malignant,FCN,IoUWithGaussianLoss,3.0,163.0,0.617549539,0.720101774,0.748699069,0.759699106,0.720101774
734,breast-cancer-malignant,FCN,IoUWithGaussianLoss,4.0,36.0,0.564088166,0.670896471,0.721759737,0.67610693,0.670896471
735,breast-cancer-malignant,FCN,BCEWithGaussianLoss,0.0,127.0,0.607616127,0.720121861,0.788856208,0.71463275,0.720121861
736,breast-cancer-malignant,FCN,BCEWithGaussianLoss,1.0,108.0,0.60390085,0.733762801,0.829672337,0.709416986,0.733762801
737,breast-cancer-malignant,FCN,BCEWithGaussianLoss,2.0,36.0,0.511059344,0.63234216,0.678410828,0.646904886,0.63234216
738,breast-cancer-malignant,FCN,BCEWithGaussianLoss,3.0,36.0,0.586248934,0.692712247,0.718619287,0.738144815,0.692712247
739,breast-cancer-malignant,FCN,BCEWithGaussianLoss,4.0,54.0,0.555327594,0.667845547,0.769969642,0.660960734,0.667845547
740,breast-cancer-malignant,FCN,DiceWithGaussianLoss,0.0,14.0,0.628825963,0.745370686,0.790993512,0.754432738,0.745370686
741,breast-cancer-malignant,FCN,DiceWithGaussianLoss,1.0,77.0,0.632846117,0.753129303,0.841721714,0.720500529,0.753129303
742,breast-cancer-malignant,FCN,DiceWithGaussianLoss,2.0,12.0,0.556153476,0.657154262,0.707679749,0.708348274,0.657154381
743,breast-cancer-malignant,FCN,DiceWithGaussianLoss,3.0,9.0,0.617931426,0.72311157,0.753093898,0.746118248,0.72311157
744,breast-cancer-malignant,FCN,DiceWithGaussianLoss,4.0,18.0,0.56991142,0.680524945,0.705348432,0.745552659,0.680524945
745,breast-cancer-malignant,FCN,FocalWithSSIMLoss,0.0,150.0,0.633040965,0.745078981,0.7840451,0.751504362,0.745078981
746,breast-cancer-malignant,FCN,FocalWithSSIMLoss,1.0,184.0,0.613832891,0.744391382,0.826689661,0.737444401,0.744391322
747,breast-cancer-malignant,FCN,FocalWithSSIMLoss,2.0,29.0,0.467566103,0.570723951,0.740074158,0.547948718,0.570723951
748,breast-cancer-malignant,FCN,FocalWithSSIMLoss,3.0,119.0,0.598275125,0.701479375,0.734387577,0.727279246,0.701479316
749,breast-cancer-malignant,FCN,FocalWithSSIMLoss,4.0,196.0,0.564150989,0.677468598,0.765901446,0.69545573,0.677468598
750,breast-cancer-malignant,FCN,FocalWithContextualLoss,0.0,140.0,0.618937135,0.731002569,0.796115577,0.734302223,0.731002629
751,breast-cancer-malignant,FCN,FocalWithContextualLoss,1.0,50.0,0.637544453,0.761599004,0.817099869,0.759686112,0.761599064
752,breast-cancer-malignant,FCN,FocalWithContextualLoss,2.0,50.0,0.572342575,0.680612385,0.688979506,0.721817732,0.680612385
753,breast-cancer-malignant,FCN,FocalWithContextualLoss,3.0,69.0,0.604289055,0.706757843,0.72107935,0.770653844,0.706757843
754,breast-cancer-malignant,FCN,FocalWithContextualLoss,4.0,33.0,0.589358807,0.692424834,0.74499166,0.749087811,0.692424834
755,breast-cancer-malignant,FCN,BCEWithContextualLoss,0.0,138.0,0.628466785,0.740790963,0.802411854,0.739721239,0.740791023
756,breast-cancer-malignant,FCN,BCEWithContextualLoss,1.0,45.0,0.622918844,0.749620855,0.834934056,0.74328059,0.749620855
757,breast-cancer-malignant,FCN,BCEWithContextualLoss,2.0,96.0,0.561881244,0.675056756,0.690329254,0.72369802,0.675056756
758,breast-cancer-malignant,FCN,BCEWithContextualLoss,3.0,44.0,0.590907156,0.691785276,0.735939443,0.738280714,0.691785276
759,breast-cancer-malignant,FCN,BCEWithContextualLoss,4.0,93.0,0.58104676,0.693008602,0.746902466,0.733791649,0.693008721
760,breast-cancer-malignant,FCN,IoUWithTVLoss_tar,0.0,42.0,0.62448597,0.738237739,0.740569115,0.78963089,0.738237739
761,breast-cancer-malignant,FCN,IoUWithTVLoss_tar,1.0,45.0,0.62940079,0.753614724,0.798116148,0.760224521,0.753614724
762,breast-cancer-malignant,FCN,IoUWithTVLoss_tar,2.0,66.0,0.555157483,0.65887022,0.688213289,0.731654108,0.65887022
763,breast-cancer-malignant,FCN,IoUWithTVLoss_tar,3.0,30.0,0.610808074,0.72124356,0.710185111,0.801602781,0.72124356
764,breast-cancer-malignant,FCN,IoUWithTVLoss_tar,4.0,26.0,0.577924192,0.689445674,0.725650072,0.738223851,0.689445674
765,breast-cancer-malignant,FCN,DiceWeightedLoss,0.0,0.0,0.203515604,0.312668085,0.276914328,0.522576392,0.312668085
766,breast-cancer-malignant,FCN,DiceWeightedLoss,1.0,1.0,0.233495116,0.35294342,0.255231053,0.821788967,0.35294342
767,breast-cancer-malignant,FCN,DiceWeightedLoss,2.0,3.0,0.152783722,0.252879441,0.181729257,0.647773802,0.252879441
768,breast-cancer-malignant,FCN,DiceWeightedLoss,3.0,0.0,0.187153265,0.292339414,0.323127925,0.53677088,0.292339414
769,breast-cancer-malignant,FCN,DiceWeightedLoss,4.0,0.0,0.219070479,0.336833477,0.353051633,0.513964117,0.336833477
770,breast-cancer-malignant,FCN,BCEWeightedLoss,0.0,149.0,0.230463013,0.359291881,0.281329304,0.651046515,0.359291941
771,breast-cancer-malignant,FCN,BCEWeightedLoss,1.0,89.0,0.256084889,0.378677279,0.285817057,0.760894597,0.378677279
772,breast-cancer-malignant,FCN,BCEWeightedLoss,2.0,125.0,0.161523283,0.263041079,0.182254478,0.678057492,0.263041079
773,breast-cancer-malignant,FCN,BCEWeightedLoss,3.0,91.0,0.256625801,0.387651831,0.338518083,0.627399921,0.387651831
774,breast-cancer-malignant,FCN,BCEWeightedLoss,4.0,45.0,0.228151366,0.347115904,0.2586146,0.780689657,0.347115904
775,breast-cancer-malignant,FCN,IoUWeightedLoss,0.0,20.0,0.637087762,0.748789012,0.784695685,0.763873696,0.748789012
776,breast-cancer-malignant,FCN,IoUWeightedLoss,1.0,34.0,0.625231206,0.745958984,0.819438279,0.735575557,0.745959044
777,breast-cancer-malignant,FCN,IoUWeightedLoss,2.0,8.0,0.529311299,0.627995193,0.729606926,0.647915184,0.627995193
778,breast-cancer-malignant,FCN,IoUWeightedLoss,3.0,26.0,0.59156245,0.690961123,0.732426822,0.728859544,0.690961182
779,breast-cancer-malignant,FCN,IoUWeightedLoss,4.0,10.0,0.576239228,0.68829143,0.765047848,0.692016244,0.68829149
780,breast-cancer-malignant,FCN,FocalWithEdgeLoss,0.0,34.0,0.619125664,0.725501001,0.800362885,0.737705171,0.725501001
781,breast-cancer-malignant,FCN,FocalWithEdgeLoss,1.0,44.0,0.632847965,0.756914139,0.831010044,0.748357892,0.756914139
782,breast-cancer-malignant,FCN,FocalWithEdgeLoss,2.0,14.0,0.567158878,0.68269515,0.6971187,0.745804667,0.68269515
783,breast-cancer-malignant,FCN,FocalWithEdgeLoss,3.0,8.0,0.592566013,0.699895799,0.728214443,0.775611699,0.699895799
784,breast-cancer-malignant,FCN,FocalWithEdgeLoss,4.0,16.0,0.580288291,0.689073503,0.75515008,0.720033824,0.689073503
785,breast-cancer-malignant,FCN,BCEWithEdgeLoss,0.0,76.0,0.605092227,0.723062634,0.785564899,0.722108305,0.723062575
786,breast-cancer-malignant,FCN,BCEWithEdgeLoss,1.0,155.0,0.608383358,0.738510072,0.802136838,0.749095917,0.738510072
787,breast-cancer-malignant,FCN,BCEWithEdgeLoss,2.0,84.0,0.537568033,0.650841355,0.733333766,0.64175266,0.650841355
788,breast-cancer-malignant,FCN,BCEWithEdgeLoss,3.0,79.0,0.605820358,0.721526086,0.758328557,0.768514335,0.721526086
789,breast-cancer-malignant,FCN,BCEWithEdgeLoss,4.0,175.0,0.576509237,0.686864078,0.759339929,0.707632363,0.686864078
790,breast-cancer-malignant,UNet++,FocalWithSSIMLoss,0.0,45.0,0.574400842,0.700692654,0.706888437,0.741094708,0.700692594
791,breast-cancer-malignant,UNet++,FocalWithSSIMLoss,1.0,40.0,0.550170898,0.679977775,0.786537826,0.698475063,0.679977715
792,breast-cancer-malignant,UNet++,FocalWithSSIMLoss,2.0,71.0,0.495542735,0.618694007,0.618117273,0.693054616,0.618694007
793,breast-cancer-malignant,UNet++,FocalWithSSIMLoss,3.0,28.0,0.566791177,0.685580075,0.657240689,0.799578667,0.685580075
794,breast-cancer-malignant,UNet++,FocalWithSSIMLoss,4.0,45.0,0.57677716,0.693944454,0.741383374,0.720834076,0.693944454
795,breast-cancer-malignant,UNet++,FocalWithContextualLoss,0.0,89.0,0.606653988,0.719463348,0.782131612,0.703400493,0.719463348
796,breast-cancer-malignant,UNet++,FocalWithContextualLoss,1.0,18.0,0.547134817,0.67985481,0.780644119,0.682668507,0.67985481
797,breast-cancer-malignant,UNet++,FocalWithContextualLoss,2.0,40.0,0.534037113,0.648464859,0.66018945,0.702206075,0.648464859
798,breast-cancer-malignant,UNet++,FocalWithContextualLoss,3.0,55.0,0.58265686,0.689715028,0.692867696,0.73721832,0.689715028
799,breast-cancer-malignant,UNet++,FocalWithContextualLoss,4.0,94.0,0.583707035,0.688980997,0.757745862,0.701451957,0.688980997
800,breast-cancer-malignant,UNet++,BCEWithContextualLoss,0.0,58.0,0.588948548,0.714092731,0.731426597,0.738917172,0.714092731
801,breast-cancer-malignant,UNet++,BCEWithContextualLoss,1.0,28.0,0.535697639,0.674828231,0.732293129,0.708697975,0.674828231
802,breast-cancer-malignant,UNet++,BCEWithContextualLoss,2.0,34.0,0.509337068,0.629133761,0.646719217,0.710805178,0.629133761
803,breast-cancer-malignant,UNet++,BCEWithContextualLoss,3.0,66.0,0.583960474,0.682532132,0.769815981,0.692361772,0.682532132
804,breast-cancer-malignant,UNet++,BCEWithContextualLoss,4.0,59.0,0.559013546,0.671730936,0.73629123,0.71068573,0.671730995
805,breast-cancer-malignant,UNet++,IoUWithTVLoss_tar,0.0,81.0,0.581996024,0.710235536,0.736386299,0.732974589,0.710235536
806,breast-cancer-malignant,UNet++,IoUWithTVLoss_tar,1.0,84.0,0.540798843,0.675543785,0.745880544,0.705152094,0.675543785
807,breast-cancer-malignant,UNet++,IoUWithTVLoss_tar,2.0,55.0,0.492064208,0.614398599,0.563818395,0.741117358,0.614398599
808,breast-cancer-malignant,UNet++,IoUWithTVLoss_tar,3.0,73.0,0.583615422,0.698380768,0.697325051,0.789239407,0.698380768
809,breast-cancer-malignant,UNet++,IoUWithTVLoss_tar,4.0,46.0,0.566112638,0.687164009,0.716593981,0.749862432,0.687164009
810,breast-cancer-malignant,UNet++,DiceWeightedLoss,0.0,8.0,0.239819929,0.371395737,0.334182709,0.52522105,0.371395737
811,breast-cancer-malignant,UNet++,DiceWeightedLoss,1.0,3.0,0.23716858,0.354738891,0.263051003,0.731718779,0.354738891
812,breast-cancer-malignant,UNet++,DiceWeightedLoss,2.0,2.0,0.154402032,0.246466905,0.197113901,0.410663992,0.24646692
813,breast-cancer-malignant,UNet++,DiceWeightedLoss,3.0,1.0,0.170602188,0.276469857,0.226966769,0.54723531,0.276469857
814,breast-cancer-malignant,UNet++,DiceWeightedLoss,4.0,27.0,0.253843069,0.389355391,0.341968089,0.575784206,0.389355391
815,breast-cancer-malignant,UNet++,BCEWeightedLoss,0.0,4.0,0.211267784,0.328077316,0.262333393,0.555885613,0.328077316
816,breast-cancer-malignant,UNet++,BCEWeightedLoss,1.0,2.0,0.257216901,0.379842341,0.317789227,0.630479991,0.379842341
817,breast-cancer-malignant,UNet++,BCEWeightedLoss,2.0,2.0,0.147752389,0.238867804,0.234848365,0.321037173,0.238867804
818,breast-cancer-malignant,UNet++,BCEWeightedLoss,3.0,14.0,0.160479829,0.260244578,0.185763925,0.65777725,0.260244578
819,breast-cancer-malignant,UNet++,BCEWeightedLoss,4.0,1.0,0.167015627,0.267496407,0.199552506,0.562557161,0.267496407
820,breast-cancer-malignant,UNet++,IoUWeightedLoss,0.0,59.0,0.577509522,0.706470251,0.72603178,0.738582611,0.706470251
